id;idUzytkownika;dataWstawienia;wartoscOceny
39766;8;01.07.2015;1
39767;59;01.11.2015;2
39768;45;01.07.2015;3
39769;5;06.04.2018;2
39770;18;01.11.2015;4
39771;4;01.03.2013;2
39772;78;01.03.2013;5
39773;64;12.02.2019;2
39774;29;09.09.2018;4
39775;85;01.01.2013;4
39776;27;25.04.2017;1
39777;89;20.12.2015;2
39778;86;04.11.2015;4
39779;98;30.01.2016;5
39780;64;01.03.2014;3
39781;62;22.08.2016;3
39782;75;30.01.2016;5
39783;61;01.01.2013;4
39784;119;26.11.2018;5
39785;114;01.07.2012;2
39786;5;06.04.2018;1
39787;70;23.12.2017;4
39788;25;01.05.2013;4
39789;91;27.11.2017;5
39790;80;01.05.2019;1
39791;37;25.04.2017;2
39792;31;10.03.2019;5
39793;80;26.11.2018;2
39794;45;01.09.2012;4
39795;11;27.11.2017;1
39796;74;01.09.2012;5
39797;129;02.11.2015;5
39798;118;01.01.2014;3
39799;15;01.01.2015;4
39800;55;05.11.2015;1
39801;65;27.11.2017;3
39802;43;25.04.2017;2
39803;111;26.08.2017;5
39804;35;27.05.2019;2
39805;86;05.06.2017;2
39806;121;27.05.2019;3
39807;39;11.03.2018;2
39808;38;01.06.2016;3
39809;95;17.01.2019;2
39810;0;19.07.2018;1
39811;42;01.07.2012;3
39812;129;05.06.2017;1
39813;85;01.07.2012;2
39814;71;23.06.2018;1
39815;120;01.09.2013;5
39816;33;08.11.2015;4
39817;46;05.10.2018;3
39818;94;23.06.2018;4
39819;35;01.05.2015;3
39820;60;15.03.2017;1
39821;117;01.09.2012;2
39822;2;14.08.2018;3
39823;76;26.08.2017;4
39824;40;01.11.2017;5
39825;64;27.11.2017;2
39826;82;12.11.2016;5
39827;113;01.11.2014;4
39828;97;02.11.2015;3
39829;111;09.09.2018;3
39830;91;16.07.2017;2
39831;109;23.06.2018;4
39832;109;02.05.2018;5
39833;43;08.11.2015;4
39834;80;18.01.2018;4
39835;124;01.03.2015;2
39836;99;03.11.2015;5
39837;89;01.11.2012;2
39838;123;28.05.2018;5
39839;89;22.08.2016;1
39840;48;11.03.2018;4
39841;64;12.11.2016;3
39842;105;01.05.2014;5
39843;9;01.11.2012;1
39844;36;02.10.2016;5
39845;124;20.12.2015;2
39846;89;01.05.2019;1
39847;31;20.12.2015;1
39848;81;28.05.2018;4
39849;20;01.01.2014;2
39850;6;15.03.2017;2
39851;83;05.11.2015;1
39852;11;05.10.2018;1
39853;19;03.11.2015;4
39854;22;22.08.2016;5
39855;41;01.05.2019;1
39856;73;26.08.2017;3
39857;73;22.08.2016;5
39858;29;09.09.2018;4
39859;72;12.02.2019;4
39860;65;21.04.2016;5
39861;111;09.11.2015;5
39862;23;09.09.2018;3
39863;108;01.01.2014;3
39864;68;31.10.2018;3
39865;8;06.10.2017;2
39866;124;01.05.2014;5
39867;32;05.10.2018;1
39868;43;05.11.2015;4
39869;21;30.01.2016;2
39870;90;05.06.2017;5
39871;65;12.11.2016;3
39872;50;03.11.2015;2
39873;43;01.01.2014;3
39874;106;01.07.2014;5
39875;117;22.08.2016;1
39876;5;01.03.2013;4
39877;33;23.12.2016;1
39878;107;01.03.2014;4
39879;83;01.11.2014;2
39880;15;01.01.2015;1
39881;48;03.11.2015;5
39882;46;12.11.2016;3
39883;53;26.11.2018;1
39884;42;17.01.2019;4
39885;44;01.01.2014;3
39886;97;06.04.2018;5
39887;22;16.07.2017;1
39888;65;15.03.2017;4
39889;77;01.09.2013;3
39890;112;01.09.2012;3
39891;91;06.04.2018;1
39892;122;28.05.2018;4
39893;56;11.03.2016;1
39894;61;26.08.2017;4
39895;109;08.11.2015;2
39896;34;12.11.2016;1
39897;73;01.11.2014;2
39898;32;22.08.2016;3
39899;81;01.11.2014;3
39900;24;02.10.2016;3
39901;127;07.11.2015;5
39902;102;01.03.2013;4
39903;50;01.05.2014;1
39904;57;23.12.2017;4
39905;65;01.01.2015;2
39906;82;23.12.2017;2
39907;61;01.05.2014;5
39908;127;12.07.2016;2
39909;91;22.08.2016;4
39910;129;01.11.2013;5
39911;87;14.08.2018;5
39912;76;26.08.2017;1
39913;14;01.01.2013;3
39914;67;12.02.2019;3
39915;93;02.11.2015;3
39916;3;01.05.2013;4
39917;65;01.06.2016;4
39918;34;06.04.2018;3
39919;29;12.02.2019;4
39920;74;01.09.2013;2
39921;11;06.10.2017;5
39922;83;05.10.2018;1
39923;80;22.12.2018;1
39924;90;16.07.2017;3
39925;42;12.11.2016;3
39926;38;27.05.2019;2
39927;96;30.01.2016;3
39928;116;04.11.2015;2
39929;44;22.06.2019;2
39930;34;23.06.2018;4
39931;122;06.11.2015;4
39932;45;26.08.2017;1
39933;52;01.09.2013;4
39934;77;08.11.2015;1
39935;80;01.11.2014;4
39936;69;17.01.2019;4
39937;129;05.04.2019;3
39938;113;14.08.2018;4
39939;58;30.01.2016;2
39940;59;02.05.2018;4
39941;124;17.01.2019;5
39942;55;22.12.2018;2
39943;112;05.06.2017;2
39944;62;26.08.2017;2
39945;107;01.11.2013;1
39946;91;16.07.2017;5
39947;44;22.12.2018;2
39948;108;01.11.2015;3
39949;5;01.03.2014;4
39950;28;23.12.2016;3
39951;85;06.04.2018;2
39952;28;26.11.2018;5
39953;32;22.12.2018;4
39954;50;01.03.2013;5
39955;116;01.09.2015;3
39956;55;05.11.2015;1
39957;61;05.11.2015;2
39958;83;19.07.2018;2
39959;51;16.07.2017;3
39960;82;26.11.2018;4
39961;71;12.07.2016;5
39962;104;01.07.2012;3
39963;61;09.09.2018;1
39964;19;20.12.2015;1
39965;105;02.10.2016;5
39966;47;01.03.2014;2
39967;117;01.05.2015;2
39968;80;01.11.2013;1
39969;121;17.01.2019;2
39970;36;01.09.2013;4
39971;95;13.02.2018;2
39972;70;01.09.2014;1
39973;72;06.04.2018;4
39974;48;19.07.2018;1
39975;38;18.01.2018;1
39976;40;22.06.2019;1
39977;110;05.04.2019;5
39978;8;31.10.2018;4
39979;33;23.12.2016;5
39980;121;23.06.2018;4
39981;56;02.11.2015;1
39982;59;01.09.2012;3
39983;64;02.05.2018;4
39984;128;06.10.2017;1
39985;1;31.10.2018;3
39986;70;28.05.2018;3
39987;84;05.11.2015;5
39988;91;01.11.2012;1
39989;51;04.11.2015;2
39990;122;01.03.2013;5
39991;122;01.09.2013;2
39992;30;05.11.2015;4
39993;64;01.11.2017;4
39994;117;02.10.2016;1
39995;26;22.06.2019;4
39996;58;06.10.2017;4
39997;112;01.05.2015;2
39998;71;01.05.2019;3
39999;50;01.11.2012;4
40000;112;02.02.2017;2
40001;54;02.05.2018;1
40002;22;07.11.2015;5
40003;55;02.10.2016;1
40004;68;08.11.2015;4
40005;101;14.08.2018;1
40006;126;16.07.2017;2
40007;13;12.02.2019;3
40008;92;31.10.2018;5
40009;106;06.04.2018;3
40010;120;26.08.2017;1
40011;76;31.10.2018;3
40012;58;26.11.2018;1
40013;51;05.06.2017;2
40014;125;01.01.2013;1
40015;31;01.03.2014;1
40016;82;01.11.2013;1
40017;91;01.09.2015;3
40018;87;01.07.2013;4
40019;51;25.04.2017;2
40020;26;01.11.2013;2
40021;36;01.01.2013;5
40022;36;03.11.2015;1
40023;103;27.11.2017;3
40024;29;12.02.2019;4
40025;33;01.01.2015;1
40026;21;11.03.2016;1
40027;19;01.01.2015;3
40028;65;01.01.2013;4
40029;106;01.11.2014;5
40030;29;15.03.2017;5
40031;0;28.05.2018;4
40032;40;01.11.2015;4
40033;101;01.07.2014;4
40034;63;01.07.2013;3
40035;62;15.03.2017;2
40036;55;09.09.2018;5
40037;0;01.05.2013;2
40038;91;12.11.2016;5
40039;109;01.11.2013;4
40040;110;30.01.2016;1
40041;101;12.02.2019;1
40042;35;26.11.2018;1
40043;10;05.11.2015;4
40044;19;01.07.2014;1
40045;52;23.06.2018;4
40046;81;01.09.2014;5
40047;129;16.07.2017;3
40048;69;19.07.2018;4
40049;87;09.11.2015;2
40050;64;01.07.2015;1
40051;61;01.06.2016;3
40052;26;01.05.2015;4
40053;89;28.05.2018;2
40054;107;23.12.2017;5
40055;89;01.05.2013;5
40056;3;02.05.2018;1
40057;76;01.01.2013;5
40058;113;23.06.2018;1
40059;28;01.06.2016;1
40060;121;19.07.2018;4
40061;118;02.10.2016;4
40062;77;01.03.2014;5
40063;117;13.02.2018;2
40064;105;01.11.2012;5
40065;127;01.07.2012;5
40066;65;01.09.2014;1
40067;8;20.12.2015;1
40068;23;27.11.2017;5
40069;55;30.01.2016;1
40070;48;06.04.2018;4
40071;78;01.09.2015;4
40072;14;26.11.2018;4
40073;56;01.11.2015;3
40074;54;16.07.2017;5
40075;67;22.06.2019;3
40076;96;20.12.2015;1
40077;77;07.11.2015;1
40078;70;11.03.2018;1
40079;44;06.10.2017;3
40080;53;23.06.2018;1
40081;127;18.01.2018;1
40082;66;12.11.2016;4
40083;94;01.05.2015;5
40084;93;01.09.2015;4
40085;122;02.10.2016;3
40086;20;01.05.2014;3
40087;128;01.11.2014;1
40088;120;21.04.2016;5
40089;33;07.11.2015;1
40090;86;05.06.2017;3
40091;38;05.06.2017;2
40092;111;01.05.2013;2
40093;47;09.09.2018;3
40094;62;01.09.2013;3
40095;74;01.05.2019;1
40096;24;06.11.2015;2
40097;67;01.01.2015;3
40098;35;01.11.2012;5
40099;32;12.02.2019;2
40100;28;01.01.2014;4
40101;100;27.05.2019;5
40102;129;01.07.2015;1
40103;116;17.01.2019;2
40104;0;14.08.2018;3
40105;88;01.03.2015;4
40106;42;21.04.2016;3
40107;78;12.07.2016;4
40108;79;01.05.2015;3
40109;106;01.11.2017;4
40110;73;01.09.2015;3
40111;7;01.03.2015;3
40112;112;22.06.2019;5
40113;113;02.05.2018;2
40114;7;21.04.2016;5
40115;109;09.09.2018;4
40116;118;01.09.2012;5
40117;7;01.03.2015;2
40118;124;01.05.2015;3
40119;75;09.09.2018;5
40120;86;05.11.2015;4
40121;93;01.09.2013;2
40122;25;23.12.2017;4
40123;76;08.11.2015;4
40124;51;06.04.2018;1
40125;54;26.08.2017;5
40126;54;10.03.2019;4
40127;30;01.05.2014;5
40128;23;28.05.2018;1
40129;86;02.02.2017;1
40130;36;18.01.2018;4
40131;109;26.08.2017;4
40132;83;01.09.2014;3
40133;113;23.12.2016;5
40134;36;14.08.2018;1
40135;83;05.04.2019;1
40136;79;01.11.2012;4
40137;10;16.07.2017;5
40138;48;01.03.2014;5
40139;49;23.06.2018;1
40140;125;09.11.2015;3
40141;125;11.03.2018;5
40142;26;15.03.2017;4
40143;82;02.05.2018;5
40144;86;26.11.2018;2
40145;61;12.07.2016;2
40146;24;04.11.2015;1
40147;24;26.11.2018;1
40148;110;01.01.2014;5
40149;62;02.10.2016;3
40150;4;25.04.2017;2
40151;2;10.03.2019;2
40152;129;16.07.2017;3
40153;63;30.01.2016;2
40154;74;01.01.2013;2
40155;116;11.03.2018;3
40156;118;01.11.2012;2
40157;117;01.05.2015;1
40158;127;25.04.2017;2
40159;49;23.06.2018;4
40160;9;28.05.2018;5
40161;84;14.08.2018;5
40162;58;12.11.2016;5
40163;48;09.11.2015;4
40164;65;01.11.2017;1
40165;20;28.05.2018;4
40166;118;02.10.2016;1
40167;15;01.05.2019;1
40168;128;02.05.2018;4
40169;52;01.01.2015;1
40170;121;23.12.2016;3
40171;121;01.05.2019;4
40172;126;12.07.2016;2
40173;74;22.12.2018;1
40174;124;15.03.2017;4
40175;93;01.05.2013;3
40176;61;01.05.2013;4
40177;89;01.01.2014;5
40178;16;01.07.2014;1
40179;120;31.10.2018;2
40180;104;01.09.2015;1
40181;124;01.05.2013;2
40182;35;01.03.2015;5
40183;56;13.02.2018;2
40184;102;01.11.2017;2
40185;112;11.03.2018;1
40186;82;16.07.2017;4
40187;28;15.03.2017;4
40188;37;01.11.2012;2
40189;47;09.11.2015;3
40190;77;28.05.2018;1
40191;124;31.10.2018;3
40192;126;04.11.2015;4
40193;22;09.11.2015;2
40194;114;03.11.2015;3
40195;94;01.05.2015;3
40196;37;08.11.2015;3
40197;17;01.05.2019;3
40198;36;02.05.2018;2
40199;43;01.07.2012;5
40200;68;06.04.2018;3
40201;2;26.11.2018;3
40202;43;01.05.2013;3
40203;122;01.11.2013;2
40204;77;01.01.2014;3
40205;53;01.03.2014;4
40206;74;03.11.2015;5
40207;19;07.11.2015;3
40208;54;05.10.2018;3
40209;126;01.07.2013;4
40210;17;05.04.2019;5
40211;99;01.11.2017;5
40212;10;18.01.2018;5
40213;99;23.06.2018;1
40214;73;11.03.2016;2
40215;16;01.05.2013;1
40216;100;03.11.2015;1
40217;101;08.11.2015;3
40218;96;01.03.2013;4
40219;36;09.11.2015;4
40220;101;01.11.2013;4
40221;77;01.11.2015;5
40222;87;07.11.2015;1
40223;65;14.08.2018;3
40224;129;01.03.2013;3
40225;53;10.03.2019;3
40226;84;09.09.2018;5
40227;108;22.06.2019;5
40228;78;06.10.2017;3
40229;52;01.06.2016;3
40230;6;01.11.2012;1
40231;107;01.09.2015;3
40232;48;01.07.2014;5
40233;92;12.11.2016;1
40234;13;12.11.2016;1
40235;89;26.08.2017;5
40236;89;01.07.2014;1
40237;89;10.03.2019;3
40238;119;28.05.2018;3
40239;32;12.02.2019;5
40240;40;14.08.2018;2
40241;75;01.07.2014;5
40242;111;01.07.2013;2
40243;77;01.05.2013;5
40244;62;08.11.2015;5
40245;29;01.11.2014;4
40246;106;12.07.2016;3
40247;2;11.03.2018;1
40248;39;11.03.2018;2
40249;10;01.03.2014;5
40250;1;01.09.2013;2
40251;5;22.06.2019;4
40252;52;06.10.2017;5
40253;19;12.11.2016;2
40254;98;01.11.2012;5
40255;10;01.07.2014;2
40256;46;23.12.2017;3
40257;20;01.09.2015;2
40258;29;11.03.2018;5
40259;35;02.11.2015;2
40260;45;26.11.2018;2
40261;10;07.11.2015;2
40262;22;03.11.2015;1
40263;17;23.06.2018;2
40264;81;28.05.2018;1
40265;85;27.05.2019;4
40266;45;01.03.2013;4
40267;110;12.11.2016;3
40268;15;19.07.2018;5
40269;112;06.04.2018;4
40270;78;07.11.2015;2
40271;26;27.11.2017;3
40272;2;13.02.2018;2
40273;119;12.07.2016;2
40274;35;22.06.2019;5
40275;99;01.05.2015;1
40276;91;09.11.2015;3
40277;78;02.10.2016;5
40278;109;22.08.2016;2
40279;105;01.07.2015;4
40280;39;06.11.2015;4
40281;64;17.01.2019;5
40282;69;31.10.2018;1
40283;55;01.07.2014;5
40284;96;01.07.2015;5
40285;108;05.10.2018;4
40286;29;22.08.2016;4
40287;92;22.06.2019;3
40288;4;27.05.2019;2
40289;17;01.11.2015;2
40290;48;12.07.2016;2
40291;107;06.04.2018;5
40292;21;09.11.2015;4
40293;44;01.05.2019;2
40294;31;26.08.2017;2
40295;34;22.12.2018;1
40296;17;23.06.2018;2
40297;42;01.03.2014;2
40298;90;23.12.2017;3
40299;63;01.01.2014;5
40300;129;21.04.2016;1
40301;31;01.11.2014;4
40302;110;13.02.2018;3
40303;27;27.05.2019;5
40304;13;04.11.2015;3
40305;129;02.05.2018;2
40306;92;05.11.2015;2
40307;21;28.05.2018;5
40308;67;01.07.2013;5
40309;73;09.09.2018;5
40310;8;11.03.2016;4
40311;2;01.07.2014;2
40312;3;01.09.2015;3
40313;56;01.07.2012;2
40314;78;17.01.2019;5
40315;40;02.10.2016;3
40316;40;01.03.2013;3
40317;3;06.10.2017;4
40318;89;01.09.2014;4
40319;16;17.01.2019;4
40320;57;01.05.2015;3
40321;57;23.12.2016;2
40322;42;06.10.2017;3
40323;40;01.11.2017;4
40324;120;07.11.2015;4
40325;32;26.08.2017;4
40326;112;27.11.2017;4
40327;115;05.10.2018;5
40328;110;12.02.2019;3
40329;83;01.05.2014;5
40330;18;01.09.2012;5
40331;83;06.04.2018;4
40332;52;02.10.2016;2
40333;82;01.03.2014;1
40334;97;02.05.2018;4
40335;40;14.08.2018;3
40336;68;01.11.2017;2
40337;49;27.11.2017;1
40338;45;13.02.2018;4
40339;74;09.09.2018;5
40340;116;01.11.2014;1
40341;14;26.11.2018;1
40342;63;01.01.2015;4
40343;42;01.05.2013;1
40344;108;01.05.2019;2
40345;49;19.07.2018;1
40346;7;19.07.2018;2
40347;88;17.01.2019;4
40348;46;05.11.2015;3
40349;91;28.05.2018;3
40350;117;18.01.2018;2
40351;30;08.11.2015;4
40352;86;01.07.2014;2
40353;75;01.09.2014;2
40354;33;26.11.2018;4
40355;50;11.03.2016;1
40356;68;01.05.2013;1
40357;52;12.02.2019;1
40358;6;27.11.2017;5
40359;57;05.10.2018;3
40360;21;27.11.2017;4
40361;95;01.06.2016;1
40362;72;09.09.2018;3
40363;2;16.07.2017;1
40364;54;01.07.2012;5
40365;14;01.03.2013;1
40366;65;21.04.2016;5
40367;24;22.06.2019;3
40368;103;01.03.2014;5
40369;109;01.03.2014;4
40370;54;12.07.2016;1
40371;107;22.08.2016;3
40372;110;02.02.2017;1
40373;13;03.11.2015;1
40374;102;02.02.2017;2
40375;115;02.11.2015;2
40376;78;27.05.2019;4
40377;127;22.12.2018;4
40378;86;13.02.2018;4
40379;43;25.04.2017;3
40380;5;17.01.2019;3
40381;12;01.05.2014;5
40382;58;01.11.2017;1
40383;10;06.11.2015;1
40384;106;01.05.2013;3
40385;16;05.11.2015;3
40386;2;01.03.2013;3
40387;48;11.03.2016;4
40388;73;01.09.2015;2
40389;54;20.12.2015;2
40390;109;27.05.2019;5
40391;41;17.01.2019;3
40392;108;08.11.2015;2
40393;47;02.10.2016;1
40394;119;13.02.2018;3
40395;9;01.05.2015;4
40396;23;05.11.2015;2
40397;98;26.08.2017;4
40398;30;25.04.2017;3
40399;46;13.02.2018;3
40400;1;01.03.2014;4
40401;55;11.03.2018;2
40402;123;01.07.2014;1
40403;84;18.01.2018;1
40404;103;01.09.2012;2
40405;13;01.09.2015;4
40406;21;26.11.2018;2
40407;1;01.11.2017;3
40408;38;28.05.2018;4
40409;79;01.07.2015;1
40410;66;01.01.2014;1
40411;36;02.10.2016;5
40412;74;01.03.2015;5
40413;15;01.05.2014;5
40414;51;02.05.2018;2
40415;72;02.10.2016;1
40416;75;02.02.2017;3
40417;4;25.04.2017;5
40418;28;01.05.2014;3
40419;42;28.05.2018;2
40420;67;21.04.2016;4
40421;104;17.01.2019;5
40422;36;05.04.2019;4
40423;62;25.04.2017;4
40424;46;22.06.2019;4
40425;48;27.11.2017;5
40426;87;01.01.2013;4
40427;93;14.08.2018;5
40428;29;12.02.2019;2
40429;52;01.07.2015;1
40430;51;22.08.2016;2
40431;24;05.06.2017;3
40432;41;01.03.2015;4
40433;0;01.05.2015;5
40434;70;01.03.2015;4
40435;102;01.09.2015;1
40436;0;01.11.2015;3
40437;65;01.01.2014;2
40438;126;27.05.2019;3
40439;122;12.07.2016;3
40440;16;10.03.2019;5
40441;27;22.08.2016;2
40442;66;22.06.2019;1
40443;73;26.08.2017;2
40444;97;16.07.2017;4
40445;66;12.07.2016;2
40446;111;01.03.2014;5
40447;48;12.07.2016;5
40448;68;01.05.2019;2
40449;37;05.04.2019;1
40450;11;05.10.2018;5
40451;123;01.06.2016;2
40452;67;08.11.2015;5
40453;2;21.04.2016;5
40454;77;23.12.2016;4
40455;94;05.11.2015;4
40456;30;01.11.2015;3
40457;30;26.11.2018;1
40458;48;11.03.2016;2
40459;43;13.02.2018;3
40460;111;31.10.2018;1
40461;50;01.11.2017;4
40462;120;01.11.2012;4
40463;51;20.12.2015;3
40464;20;01.11.2017;3
40465;126;27.05.2019;2
40466;80;18.01.2018;3
40467;58;04.11.2015;2
40468;62;05.04.2019;5
40469;53;14.08.2018;5
40470;52;01.03.2013;3
40471;87;01.11.2013;3
40472;45;01.05.2014;5
40473;52;09.09.2018;1
40474;36;26.11.2018;4
40475;99;23.12.2016;3
40476;4;26.11.2018;4
40477;58;02.10.2016;3
40478;4;05.11.2015;3
40479;48;01.03.2013;4
40480;81;19.07.2018;5
40481;40;01.09.2012;2
40482;7;11.03.2018;4
40483;5;12.07.2016;2
40484;125;19.07.2018;3
40485;114;27.05.2019;5
40486;48;01.07.2013;3
40487;121;01.11.2014;3
40488;96;01.06.2016;4
40489;69;25.04.2017;5
40490;52;01.09.2015;3
40491;45;12.02.2019;5
40492;16;01.11.2015;4
40493;90;01.06.2016;5
40494;54;01.07.2013;2
40495;116;01.07.2012;3
40496;109;01.05.2013;1
40497;35;01.03.2015;1
40498;40;26.08.2017;4
40499;50;12.07.2016;5
40500;96;05.04.2019;3
40501;73;09.11.2015;1
40502;120;10.03.2019;4
40503;109;22.06.2019;5
40504;118;01.01.2013;4
40505;129;16.07.2017;5
40506;6;18.01.2018;5
40507;107;04.11.2015;4
40508;95;12.02.2019;3
40509;73;21.04.2016;1
40510;127;01.07.2012;3
40511;77;01.09.2015;3
40512;121;05.11.2015;4
40513;3;25.04.2017;3
40514;106;23.12.2016;4
40515;45;02.10.2016;5
40516;121;26.08.2017;2
40517;20;10.03.2019;3
40518;19;15.03.2017;1
40519;75;01.09.2014;1
40520;35;01.11.2014;3
40521;61;09.09.2018;3
40522;20;01.07.2013;5
40523;103;13.02.2018;4
40524;55;26.11.2018;2
40525;56;01.03.2013;3
40526;48;12.02.2019;4
40527;68;23.12.2017;2
40528;107;26.11.2018;2
40529;38;01.07.2013;1
40530;129;05.11.2015;5
40531;49;01.11.2017;2
40532;123;21.04.2016;4
40533;59;01.07.2013;3
40534;81;12.02.2019;4
40535;54;15.03.2017;5
40536;105;01.05.2015;4
40537;90;02.10.2016;2
40538;83;01.05.2013;3
40539;102;01.05.2019;4
40540;117;01.07.2014;5
40541;65;06.04.2018;4
40542;94;15.03.2017;1
40543;71;16.07.2017;2
40544;123;01.09.2015;2
40545;125;01.11.2014;4
40546;76;06.10.2017;4
40547;51;14.08.2018;1
40548;90;01.03.2013;4
40549;96;01.03.2014;3
40550;69;01.07.2015;2
40551;109;20.12.2015;1
40552;17;02.02.2017;3
40553;5;26.11.2018;3
40554;5;23.12.2017;4
40555;110;03.11.2015;4
40556;115;01.05.2013;5
40557;39;02.11.2015;1
40558;48;26.11.2018;3
40559;80;12.07.2016;2
40560;74;22.12.2018;2
40561;113;26.11.2018;1
40562;10;22.06.2019;3
40563;33;02.11.2015;3
40564;125;27.05.2019;1
40565;51;01.07.2012;4
40566;76;01.03.2013;3
40567;107;27.05.2019;3
40568;7;19.07.2018;4
40569;4;01.11.2013;1
40570;70;10.03.2019;5
40571;20;01.09.2015;1
40572;110;01.11.2015;1
40573;29;06.11.2015;1
40574;5;03.11.2015;3
40575;66;23.12.2016;3
40576;83;06.11.2015;3
40577;8;01.11.2013;1
40578;102;07.11.2015;2
40579;48;01.05.2015;3
40580;105;14.08.2018;2
40581;64;23.12.2016;5
40582;19;09.11.2015;1
40583;68;06.04.2018;1
40584;41;22.12.2018;4
40585;47;25.04.2017;3
40586;92;23.12.2016;3
40587;49;28.05.2018;3
40588;94;01.11.2013;3
40589;73;01.07.2012;5
40590;23;21.04.2016;5
40591;20;14.08.2018;5
40592;127;01.09.2014;5
40593;5;02.11.2015;3
40594;123;12.11.2016;4
40595;112;02.10.2016;3
40596;115;01.01.2014;3
40597;10;11.03.2018;2
40598;62;28.05.2018;5
40599;109;01.11.2015;5
40600;25;01.01.2014;3
40601;50;01.11.2014;2
40602;58;09.11.2015;3
40603;77;01.05.2019;3
40604;8;01.09.2014;5
40605;4;05.10.2018;5
40606;128;04.11.2015;3
40607;91;05.06.2017;1
40608;123;13.02.2018;3
40609;71;21.04.2016;5
40610;94;01.05.2015;4
40611;88;12.07.2016;5
40612;36;01.01.2014;1
40613;3;17.01.2019;1
40614;83;23.12.2016;1
40615;69;11.03.2018;4
40616;122;06.11.2015;3
40617;35;01.07.2015;4
40618;47;01.05.2014;1
40619;37;01.01.2015;5
40620;112;05.06.2017;4
40621;34;06.10.2017;2
40622;25;11.03.2016;3
40623;116;12.11.2016;2
40624;48;01.09.2014;3
40625;57;14.08.2018;4
40626;33;06.11.2015;2
40627;56;10.03.2019;3
40628;104;12.11.2016;1
40629;99;01.07.2014;5
40630;115;01.07.2015;4
40631;114;06.10.2017;5
40632;17;15.03.2017;3
40633;55;23.12.2017;4
40634;33;16.07.2017;4
40635;75;19.07.2018;5
40636;67;01.11.2013;3
40637;43;01.03.2015;5
40638;126;16.07.2017;3
40639;48;12.02.2019;2
40640;56;18.01.2018;4
40641;47;22.06.2019;5
40642;10;18.01.2018;1
40643;59;06.10.2017;5
40644;0;01.09.2013;4
40645;78;05.11.2015;2
40646;24;05.11.2015;3
40647;117;05.11.2015;5
40648;29;04.11.2015;4
40649;45;22.08.2016;4
40650;71;01.11.2012;3
40651;69;02.11.2015;1
40652;79;23.12.2016;2
40653;50;01.05.2014;4
40654;110;01.09.2015;3
40655;42;25.04.2017;3
40656;7;01.07.2012;3
40657;72;01.06.2016;3
40658;127;01.07.2012;1
40659;48;02.05.2018;2
40660;42;01.05.2019;3
40661;86;04.11.2015;5
40662;48;01.11.2013;2
40663;3;02.11.2015;3
40664;64;08.11.2015;3
40665;100;01.05.2019;4
40666;107;07.11.2015;5
40667;56;30.01.2016;1
40668;93;09.11.2015;4
40669;12;10.03.2019;4
40670;35;01.11.2014;1
40671;82;10.03.2019;4
40672;3;01.03.2014;2
40673;21;02.10.2016;5
40674;88;11.03.2018;1
40675;26;08.11.2015;2
40676;76;10.03.2019;2
40677;57;26.11.2018;4
40678;97;17.01.2019;2
40679;89;01.11.2014;3
40680;22;06.10.2017;1
40681;31;02.10.2016;2
40682;45;01.11.2014;4
40683;77;01.09.2013;4
40684;108;01.07.2014;2
40685;8;01.06.2016;2
40686;42;02.11.2015;1
40687;42;22.12.2018;2
40688;51;01.05.2019;3
40689;120;01.07.2014;4
40690;68;07.11.2015;2
40691;35;27.05.2019;1
40692;107;06.10.2017;3
40693;87;23.12.2017;1
40694;36;28.05.2018;1
40695;71;15.03.2017;1
40696;68;17.01.2019;3
40697;66;11.03.2018;2
40698;94;09.11.2015;1
40699;80;05.11.2015;3
40700;107;09.09.2018;3
40701;1;08.11.2015;4
40702;2;27.05.2019;2
40703;118;01.05.2013;4
40704;84;01.09.2013;3
40705;1;13.02.2018;1
40706;92;01.11.2014;1
40707;76;01.03.2015;1
40708;34;02.02.2017;1
40709;126;09.11.2015;1
40710;73;05.11.2015;2
40711;15;22.08.2016;1
40712;77;07.11.2015;2
40713;118;02.11.2015;5
40714;119;26.08.2017;1
40715;14;02.11.2015;2
40716;112;12.02.2019;5
40717;68;07.11.2015;3
40718;117;12.07.2016;5
40719;14;06.04.2018;2
40720;43;01.05.2015;5
40721;14;01.07.2013;5
40722;95;07.11.2015;1
40723;113;01.11.2014;4
40724;38;01.03.2015;5
40725;65;11.03.2018;3
40726;21;01.07.2015;4
40727;37;01.09.2015;1
40728;129;10.03.2019;2
40729;24;01.09.2013;3
40730;9;11.03.2016;4
40731;62;06.10.2017;4
40732;119;06.10.2017;2
40733;121;15.03.2017;2
40734;66;12.07.2016;2
40735;69;15.03.2017;1
40736;10;26.11.2018;1
40737;29;23.12.2016;2
40738;71;01.05.2019;1
40739;91;05.10.2018;5
40740;37;10.03.2019;5
40741;116;01.05.2014;2
40742;104;11.03.2016;1
40743;26;01.11.2012;5
40744;129;26.08.2017;3
40745;10;17.01.2019;5
40746;69;23.06.2018;4
40747;124;26.08.2017;3
40748;102;02.05.2018;1
40749;17;07.11.2015;2
40750;67;23.12.2016;3
40751;72;13.02.2018;5
40752;56;01.09.2015;4
40753;81;01.11.2014;3
40754;57;13.02.2018;4
40755;93;25.04.2017;1
40756;120;01.07.2014;5
40757;115;05.04.2019;4
40758;3;01.07.2012;1
40759;76;01.03.2015;5
40760;59;31.10.2018;5
40761;28;21.04.2016;5
40762;88;23.12.2016;4
40763;55;05.10.2018;3
